TC,T1,T2,FL,GMM
sub-A281/ses-BRATS/anat/sub-A281_ses-BRATS_ce_T1w.nii.gz,sub-A281/ses-BRATS/anat/sub-A281_ses-BRATS_T1w.nii.gz,sub-A281/ses-BRATS/anat/sub-A281_ses-BRATS_T2w.nii.gz,sub-A281/ses-BRATS/anat/sub-A281_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A281/anat/healthygmm.nii.gz
sub-A282/ses-BRATS/anat/sub-A282_ses-BRATS_ce_T1w.nii.gz,sub-A282/ses-BRATS/anat/sub-A282_ses-BRATS_T1w.nii.gz,sub-A282/ses-BRATS/anat/sub-A282_ses-BRATS_T2w.nii.gz,sub-A282/ses-BRATS/anat/sub-A282_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A282/anat/healthygmm.nii.gz
sub-A283/ses-BRATS/anat/sub-A283_ses-BRATS_ce_T1w.nii.gz,sub-A283/ses-BRATS/anat/sub-A283_ses-BRATS_T1w.nii.gz,sub-A283/ses-BRATS/anat/sub-A283_ses-BRATS_T2w.nii.gz,sub-A283/ses-BRATS/anat/sub-A283_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A283/anat/healthygmm.nii.gz
sub-A284/ses-BRATS/anat/sub-A284_ses-BRATS_ce_T1w.nii.gz,sub-A284/ses-BRATS/anat/sub-A284_ses-BRATS_T1w.nii.gz,sub-A284/ses-BRATS/anat/sub-A284_ses-BRATS_T2w.nii.gz,sub-A284/ses-BRATS/anat/sub-A284_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A284/anat/healthygmm.nii.gz
sub-A285/ses-BRATS/anat/sub-A285_ses-BRATS_ce_T1w.nii.gz,sub-A285/ses-BRATS/anat/sub-A285_ses-BRATS_T1w.nii.gz,sub-A285/ses-BRATS/anat/sub-A285_ses-BRATS_T2w.nii.gz,sub-A285/ses-BRATS/anat/sub-A285_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A285/anat/healthygmm.nii.gz
sub-A286/ses-BRATS/anat/sub-A286_ses-BRATS_ce_T1w.nii.gz,sub-A286/ses-BRATS/anat/sub-A286_ses-BRATS_T1w.nii.gz,sub-A286/ses-BRATS/anat/sub-A286_ses-BRATS_T2w.nii.gz,sub-A286/ses-BRATS/anat/sub-A286_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A286/anat/healthygmm.nii.gz
sub-A287/ses-BRATS/anat/sub-A287_ses-BRATS_ce_T1w.nii.gz,sub-A287/ses-BRATS/anat/sub-A287_ses-BRATS_T1w.nii.gz,sub-A287/ses-BRATS/anat/sub-A287_ses-BRATS_T2w.nii.gz,sub-A287/ses-BRATS/anat/sub-A287_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A287/anat/healthygmm.nii.gz
sub-A288/ses-BRATS/anat/sub-A288_ses-BRATS_ce_T1w.nii.gz,sub-A288/ses-BRATS/anat/sub-A288_ses-BRATS_T1w.nii.gz,sub-A288/ses-BRATS/anat/sub-A288_ses-BRATS_T2w.nii.gz,sub-A288/ses-BRATS/anat/sub-A288_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A288/anat/healthygmm.nii.gz
sub-A289/ses-BRATS/anat/sub-A289_ses-BRATS_ce_T1w.nii.gz,sub-A289/ses-BRATS/anat/sub-A289_ses-BRATS_T1w.nii.gz,sub-A289/ses-BRATS/anat/sub-A289_ses-BRATS_T2w.nii.gz,sub-A289/ses-BRATS/anat/sub-A289_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A289/anat/healthygmm.nii.gz
sub-A290/ses-BRATS/anat/sub-A290_ses-BRATS_ce_T1w.nii.gz,sub-A290/ses-BRATS/anat/sub-A290_ses-BRATS_T1w.nii.gz,sub-A290/ses-BRATS/anat/sub-A290_ses-BRATS_T2w.nii.gz,sub-A290/ses-BRATS/anat/sub-A290_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A290/anat/healthygmm.nii.gz
sub-A291/ses-BRATS/anat/sub-A291_ses-BRATS_ce_T1w.nii.gz,sub-A291/ses-BRATS/anat/sub-A291_ses-BRATS_T1w.nii.gz,sub-A291/ses-BRATS/anat/sub-A291_ses-BRATS_T2w.nii.gz,sub-A291/ses-BRATS/anat/sub-A291_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A291/anat/healthygmm.nii.gz
sub-A292/ses-BRATS/anat/sub-A292_ses-BRATS_ce_T1w.nii.gz,sub-A292/ses-BRATS/anat/sub-A292_ses-BRATS_T1w.nii.gz,sub-A292/ses-BRATS/anat/sub-A292_ses-BRATS_T2w.nii.gz,sub-A292/ses-BRATS/anat/sub-A292_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A292/anat/healthygmm.nii.gz
sub-A293/ses-BRATS/anat/sub-A293_ses-BRATS_ce_T1w.nii.gz,sub-A293/ses-BRATS/anat/sub-A293_ses-BRATS_T1w.nii.gz,sub-A293/ses-BRATS/anat/sub-A293_ses-BRATS_T2w.nii.gz,sub-A293/ses-BRATS/anat/sub-A293_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A293/anat/healthygmm.nii.gz
sub-A294/ses-BRATS/anat/sub-A294_ses-BRATS_ce_T1w.nii.gz,sub-A294/ses-BRATS/anat/sub-A294_ses-BRATS_T1w.nii.gz,sub-A294/ses-BRATS/anat/sub-A294_ses-BRATS_T2w.nii.gz,sub-A294/ses-BRATS/anat/sub-A294_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A294/anat/healthygmm.nii.gz
sub-A295/ses-BRATS/anat/sub-A295_ses-BRATS_ce_T1w.nii.gz,sub-A295/ses-BRATS/anat/sub-A295_ses-BRATS_T1w.nii.gz,sub-A295/ses-BRATS/anat/sub-A295_ses-BRATS_T2w.nii.gz,sub-A295/ses-BRATS/anat/sub-A295_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A295/anat/healthygmm.nii.gz
sub-A296/ses-BRATS/anat/sub-A296_ses-BRATS_ce_T1w.nii.gz,sub-A296/ses-BRATS/anat/sub-A296_ses-BRATS_T1w.nii.gz,sub-A296/ses-BRATS/anat/sub-A296_ses-BRATS_T2w.nii.gz,sub-A296/ses-BRATS/anat/sub-A296_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A296/anat/healthygmm.nii.gz
sub-A297/ses-BRATS/anat/sub-A297_ses-BRATS_ce_T1w.nii.gz,sub-A297/ses-BRATS/anat/sub-A297_ses-BRATS_T1w.nii.gz,sub-A297/ses-BRATS/anat/sub-A297_ses-BRATS_T2w.nii.gz,sub-A297/ses-BRATS/anat/sub-A297_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A297/anat/healthygmm.nii.gz
sub-A298/ses-BRATS/anat/sub-A298_ses-BRATS_ce_T1w.nii.gz,sub-A298/ses-BRATS/anat/sub-A298_ses-BRATS_T1w.nii.gz,sub-A298/ses-BRATS/anat/sub-A298_ses-BRATS_T2w.nii.gz,sub-A298/ses-BRATS/anat/sub-A298_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A298/anat/healthygmm.nii.gz
sub-A299/ses-BRATS/anat/sub-A299_ses-BRATS_ce_T1w.nii.gz,sub-A299/ses-BRATS/anat/sub-A299_ses-BRATS_T1w.nii.gz,sub-A299/ses-BRATS/anat/sub-A299_ses-BRATS_T2w.nii.gz,sub-A299/ses-BRATS/anat/sub-A299_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A299/anat/healthygmm.nii.gz
sub-A300/ses-BRATS/anat/sub-A300_ses-BRATS_ce_T1w.nii.gz,sub-A300/ses-BRATS/anat/sub-A300_ses-BRATS_T1w.nii.gz,sub-A300/ses-BRATS/anat/sub-A300_ses-BRATS_T2w.nii.gz,sub-A300/ses-BRATS/anat/sub-A300_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A300/anat/healthygmm.nii.gz
sub-A301/ses-BRATS/anat/sub-A301_ses-BRATS_ce_T1w.nii.gz,sub-A301/ses-BRATS/anat/sub-A301_ses-BRATS_T1w.nii.gz,sub-A301/ses-BRATS/anat/sub-A301_ses-BRATS_T2w.nii.gz,sub-A301/ses-BRATS/anat/sub-A301_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A301/anat/healthygmm.nii.gz
sub-A302/ses-BRATS/anat/sub-A302_ses-BRATS_ce_T1w.nii.gz,sub-A302/ses-BRATS/anat/sub-A302_ses-BRATS_T1w.nii.gz,sub-A302/ses-BRATS/anat/sub-A302_ses-BRATS_T2w.nii.gz,sub-A302/ses-BRATS/anat/sub-A302_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A302/anat/healthygmm.nii.gz
sub-A303/ses-BRATS/anat/sub-A303_ses-BRATS_ce_T1w.nii.gz,sub-A303/ses-BRATS/anat/sub-A303_ses-BRATS_T1w.nii.gz,sub-A303/ses-BRATS/anat/sub-A303_ses-BRATS_T2w.nii.gz,sub-A303/ses-BRATS/anat/sub-A303_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A303/anat/healthygmm.nii.gz
sub-A304/ses-BRATS/anat/sub-A304_ses-BRATS_ce_T1w.nii.gz,sub-A304/ses-BRATS/anat/sub-A304_ses-BRATS_T1w.nii.gz,sub-A304/ses-BRATS/anat/sub-A304_ses-BRATS_T2w.nii.gz,sub-A304/ses-BRATS/anat/sub-A304_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A304/anat/healthygmm.nii.gz
sub-A305/ses-BRATS/anat/sub-A305_ses-BRATS_ce_T1w.nii.gz,sub-A305/ses-BRATS/anat/sub-A305_ses-BRATS_T1w.nii.gz,sub-A305/ses-BRATS/anat/sub-A305_ses-BRATS_T2w.nii.gz,sub-A305/ses-BRATS/anat/sub-A305_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A305/anat/healthygmm.nii.gz
sub-A306/ses-BRATS/anat/sub-A306_ses-BRATS_ce_T1w.nii.gz,sub-A306/ses-BRATS/anat/sub-A306_ses-BRATS_T1w.nii.gz,sub-A306/ses-BRATS/anat/sub-A306_ses-BRATS_T2w.nii.gz,sub-A306/ses-BRATS/anat/sub-A306_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A306/anat/healthygmm.nii.gz
sub-A307/ses-BRATS/anat/sub-A307_ses-BRATS_ce_T1w.nii.gz,sub-A307/ses-BRATS/anat/sub-A307_ses-BRATS_T1w.nii.gz,sub-A307/ses-BRATS/anat/sub-A307_ses-BRATS_T2w.nii.gz,sub-A307/ses-BRATS/anat/sub-A307_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A307/anat/healthygmm.nii.gz
sub-A308/ses-BRATS/anat/sub-A308_ses-BRATS_ce_T1w.nii.gz,sub-A308/ses-BRATS/anat/sub-A308_ses-BRATS_T1w.nii.gz,sub-A308/ses-BRATS/anat/sub-A308_ses-BRATS_T2w.nii.gz,sub-A308/ses-BRATS/anat/sub-A308_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A308/anat/healthygmm.nii.gz
sub-A309/ses-BRATS/anat/sub-A309_ses-BRATS_ce_T1w.nii.gz,sub-A309/ses-BRATS/anat/sub-A309_ses-BRATS_T1w.nii.gz,sub-A309/ses-BRATS/anat/sub-A309_ses-BRATS_T2w.nii.gz,sub-A309/ses-BRATS/anat/sub-A309_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A309/anat/healthygmm.nii.gz
sub-A310/ses-BRATS/anat/sub-A310_ses-BRATS_ce_T1w.nii.gz,sub-A310/ses-BRATS/anat/sub-A310_ses-BRATS_T1w.nii.gz,sub-A310/ses-BRATS/anat/sub-A310_ses-BRATS_T2w.nii.gz,sub-A310/ses-BRATS/anat/sub-A310_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A310/anat/healthygmm.nii.gz
sub-A311/ses-BRATS/anat/sub-A311_ses-BRATS_ce_T1w.nii.gz,sub-A311/ses-BRATS/anat/sub-A311_ses-BRATS_T1w.nii.gz,sub-A311/ses-BRATS/anat/sub-A311_ses-BRATS_T2w.nii.gz,sub-A311/ses-BRATS/anat/sub-A311_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A311/anat/healthygmm.nii.gz
sub-A312/ses-BRATS/anat/sub-A312_ses-BRATS_ce_T1w.nii.gz,sub-A312/ses-BRATS/anat/sub-A312_ses-BRATS_T1w.nii.gz,sub-A312/ses-BRATS/anat/sub-A312_ses-BRATS_T2w.nii.gz,sub-A312/ses-BRATS/anat/sub-A312_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A312/anat/healthygmm.nii.gz
sub-A313/ses-BRATS/anat/sub-A313_ses-BRATS_ce_T1w.nii.gz,sub-A313/ses-BRATS/anat/sub-A313_ses-BRATS_T1w.nii.gz,sub-A313/ses-BRATS/anat/sub-A313_ses-BRATS_T2w.nii.gz,sub-A313/ses-BRATS/anat/sub-A313_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A313/anat/healthygmm.nii.gz
sub-A314/ses-BRATS/anat/sub-A314_ses-BRATS_ce_T1w.nii.gz,sub-A314/ses-BRATS/anat/sub-A314_ses-BRATS_T1w.nii.gz,sub-A314/ses-BRATS/anat/sub-A314_ses-BRATS_T2w.nii.gz,sub-A314/ses-BRATS/anat/sub-A314_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A314/anat/healthygmm.nii.gz
sub-A315/ses-BRATS/anat/sub-A315_ses-BRATS_ce_T1w.nii.gz,sub-A315/ses-BRATS/anat/sub-A315_ses-BRATS_T1w.nii.gz,sub-A315/ses-BRATS/anat/sub-A315_ses-BRATS_T2w.nii.gz,sub-A315/ses-BRATS/anat/sub-A315_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A315/anat/healthygmm.nii.gz
sub-A316/ses-BRATS/anat/sub-A316_ses-BRATS_ce_T1w.nii.gz,sub-A316/ses-BRATS/anat/sub-A316_ses-BRATS_T1w.nii.gz,sub-A316/ses-BRATS/anat/sub-A316_ses-BRATS_T2w.nii.gz,sub-A316/ses-BRATS/anat/sub-A316_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A316/anat/healthygmm.nii.gz
sub-A317/ses-BRATS/anat/sub-A317_ses-BRATS_ce_T1w.nii.gz,sub-A317/ses-BRATS/anat/sub-A317_ses-BRATS_T1w.nii.gz,sub-A317/ses-BRATS/anat/sub-A317_ses-BRATS_T2w.nii.gz,sub-A317/ses-BRATS/anat/sub-A317_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A317/anat/healthygmm.nii.gz
sub-A318/ses-BRATS/anat/sub-A318_ses-BRATS_ce_T1w.nii.gz,sub-A318/ses-BRATS/anat/sub-A318_ses-BRATS_T1w.nii.gz,sub-A318/ses-BRATS/anat/sub-A318_ses-BRATS_T2w.nii.gz,sub-A318/ses-BRATS/anat/sub-A318_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A318/anat/healthygmm.nii.gz
sub-A319/ses-BRATS/anat/sub-A319_ses-BRATS_ce_T1w.nii.gz,sub-A319/ses-BRATS/anat/sub-A319_ses-BRATS_T1w.nii.gz,sub-A319/ses-BRATS/anat/sub-A319_ses-BRATS_T2w.nii.gz,sub-A319/ses-BRATS/anat/sub-A319_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A319/anat/healthygmm.nii.gz
sub-A320/ses-BRATS/anat/sub-A320_ses-BRATS_ce_T1w.nii.gz,sub-A320/ses-BRATS/anat/sub-A320_ses-BRATS_T1w.nii.gz,sub-A320/ses-BRATS/anat/sub-A320_ses-BRATS_T2w.nii.gz,sub-A320/ses-BRATS/anat/sub-A320_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A320/anat/healthygmm.nii.gz
sub-A321/ses-BRATS/anat/sub-A321_ses-BRATS_ce_T1w.nii.gz,sub-A321/ses-BRATS/anat/sub-A321_ses-BRATS_T1w.nii.gz,sub-A321/ses-BRATS/anat/sub-A321_ses-BRATS_T2w.nii.gz,sub-A321/ses-BRATS/anat/sub-A321_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A321/anat/healthygmm.nii.gz
sub-A322/ses-BRATS/anat/sub-A322_ses-BRATS_ce_T1w.nii.gz,sub-A322/ses-BRATS/anat/sub-A322_ses-BRATS_T1w.nii.gz,sub-A322/ses-BRATS/anat/sub-A322_ses-BRATS_T2w.nii.gz,sub-A322/ses-BRATS/anat/sub-A322_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A322/anat/healthygmm.nii.gz
sub-A323/ses-BRATS/anat/sub-A323_ses-BRATS_ce_T1w.nii.gz,sub-A323/ses-BRATS/anat/sub-A323_ses-BRATS_T1w.nii.gz,sub-A323/ses-BRATS/anat/sub-A323_ses-BRATS_T2w.nii.gz,sub-A323/ses-BRATS/anat/sub-A323_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A323/anat/healthygmm.nii.gz
sub-A324/ses-BRATS/anat/sub-A324_ses-BRATS_ce_T1w.nii.gz,sub-A324/ses-BRATS/anat/sub-A324_ses-BRATS_T1w.nii.gz,sub-A324/ses-BRATS/anat/sub-A324_ses-BRATS_T2w.nii.gz,sub-A324/ses-BRATS/anat/sub-A324_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A324/anat/healthygmm.nii.gz
sub-A325/ses-BRATS/anat/sub-A325_ses-BRATS_ce_T1w.nii.gz,sub-A325/ses-BRATS/anat/sub-A325_ses-BRATS_T1w.nii.gz,sub-A325/ses-BRATS/anat/sub-A325_ses-BRATS_T2w.nii.gz,sub-A325/ses-BRATS/anat/sub-A325_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A325/anat/healthygmm.nii.gz
sub-A326/ses-BRATS/anat/sub-A326_ses-BRATS_ce_T1w.nii.gz,sub-A326/ses-BRATS/anat/sub-A326_ses-BRATS_T1w.nii.gz,sub-A326/ses-BRATS/anat/sub-A326_ses-BRATS_T2w.nii.gz,sub-A326/ses-BRATS/anat/sub-A326_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A326/anat/healthygmm.nii.gz
sub-A327/ses-BRATS/anat/sub-A327_ses-BRATS_ce_T1w.nii.gz,sub-A327/ses-BRATS/anat/sub-A327_ses-BRATS_T1w.nii.gz,sub-A327/ses-BRATS/anat/sub-A327_ses-BRATS_T2w.nii.gz,sub-A327/ses-BRATS/anat/sub-A327_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A327/anat/healthygmm.nii.gz
sub-A328/ses-BRATS/anat/sub-A328_ses-BRATS_ce_T1w.nii.gz,sub-A328/ses-BRATS/anat/sub-A328_ses-BRATS_T1w.nii.gz,sub-A328/ses-BRATS/anat/sub-A328_ses-BRATS_T2w.nii.gz,sub-A328/ses-BRATS/anat/sub-A328_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A328/anat/healthygmm.nii.gz
sub-A329/ses-BRATS/anat/sub-A329_ses-BRATS_ce_T1w.nii.gz,sub-A329/ses-BRATS/anat/sub-A329_ses-BRATS_T1w.nii.gz,sub-A329/ses-BRATS/anat/sub-A329_ses-BRATS_T2w.nii.gz,sub-A329/ses-BRATS/anat/sub-A329_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A329/anat/healthygmm.nii.gz
sub-A330/ses-BRATS/anat/sub-A330_ses-BRATS_ce_T1w.nii.gz,sub-A330/ses-BRATS/anat/sub-A330_ses-BRATS_T1w.nii.gz,sub-A330/ses-BRATS/anat/sub-A330_ses-BRATS_T2w.nii.gz,sub-A330/ses-BRATS/anat/sub-A330_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A330/anat/healthygmm.nii.gz
sub-A331/ses-BRATS/anat/sub-A331_ses-BRATS_ce_T1w.nii.gz,sub-A331/ses-BRATS/anat/sub-A331_ses-BRATS_T1w.nii.gz,sub-A331/ses-BRATS/anat/sub-A331_ses-BRATS_T2w.nii.gz,sub-A331/ses-BRATS/anat/sub-A331_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A331/anat/healthygmm.nii.gz
sub-A332/ses-BRATS/anat/sub-A332_ses-BRATS_ce_T1w.nii.gz,sub-A332/ses-BRATS/anat/sub-A332_ses-BRATS_T1w.nii.gz,sub-A332/ses-BRATS/anat/sub-A332_ses-BRATS_T2w.nii.gz,sub-A332/ses-BRATS/anat/sub-A332_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A332/anat/healthygmm.nii.gz
sub-A333/ses-BRATS/anat/sub-A333_ses-BRATS_ce_T1w.nii.gz,sub-A333/ses-BRATS/anat/sub-A333_ses-BRATS_T1w.nii.gz,sub-A333/ses-BRATS/anat/sub-A333_ses-BRATS_T2w.nii.gz,sub-A333/ses-BRATS/anat/sub-A333_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A333/anat/healthygmm.nii.gz
sub-A334/ses-BRATS/anat/sub-A334_ses-BRATS_ce_T1w.nii.gz,sub-A334/ses-BRATS/anat/sub-A334_ses-BRATS_T1w.nii.gz,sub-A334/ses-BRATS/anat/sub-A334_ses-BRATS_T2w.nii.gz,sub-A334/ses-BRATS/anat/sub-A334_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A334/anat/healthygmm.nii.gz
sub-A335/ses-BRATS/anat/sub-A335_ses-BRATS_ce_T1w.nii.gz,sub-A335/ses-BRATS/anat/sub-A335_ses-BRATS_T1w.nii.gz,sub-A335/ses-BRATS/anat/sub-A335_ses-BRATS_T2w.nii.gz,sub-A335/ses-BRATS/anat/sub-A335_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A335/anat/healthygmm.nii.gz
sub-A336/ses-BRATS/anat/sub-A336_ses-BRATS_ce_T1w.nii.gz,sub-A336/ses-BRATS/anat/sub-A336_ses-BRATS_T1w.nii.gz,sub-A336/ses-BRATS/anat/sub-A336_ses-BRATS_T2w.nii.gz,sub-A336/ses-BRATS/anat/sub-A336_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A336/anat/healthygmm.nii.gz
sub-A337/ses-BRATS/anat/sub-A337_ses-BRATS_ce_T1w.nii.gz,sub-A337/ses-BRATS/anat/sub-A337_ses-BRATS_T1w.nii.gz,sub-A337/ses-BRATS/anat/sub-A337_ses-BRATS_T2w.nii.gz,sub-A337/ses-BRATS/anat/sub-A337_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A337/anat/healthygmm.nii.gz
sub-A338/ses-BRATS/anat/sub-A338_ses-BRATS_ce_T1w.nii.gz,sub-A338/ses-BRATS/anat/sub-A338_ses-BRATS_T1w.nii.gz,sub-A338/ses-BRATS/anat/sub-A338_ses-BRATS_T2w.nii.gz,sub-A338/ses-BRATS/anat/sub-A338_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A338/anat/healthygmm.nii.gz
sub-A339/ses-BRATS/anat/sub-A339_ses-BRATS_ce_T1w.nii.gz,sub-A339/ses-BRATS/anat/sub-A339_ses-BRATS_T1w.nii.gz,sub-A339/ses-BRATS/anat/sub-A339_ses-BRATS_T2w.nii.gz,sub-A339/ses-BRATS/anat/sub-A339_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A339/anat/healthygmm.nii.gz
sub-A340/ses-BRATS/anat/sub-A340_ses-BRATS_ce_T1w.nii.gz,sub-A340/ses-BRATS/anat/sub-A340_ses-BRATS_T1w.nii.gz,sub-A340/ses-BRATS/anat/sub-A340_ses-BRATS_T2w.nii.gz,sub-A340/ses-BRATS/anat/sub-A340_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A340/anat/healthygmm.nii.gz
sub-A341/ses-BRATS/anat/sub-A341_ses-BRATS_ce_T1w.nii.gz,sub-A341/ses-BRATS/anat/sub-A341_ses-BRATS_T1w.nii.gz,sub-A341/ses-BRATS/anat/sub-A341_ses-BRATS_T2w.nii.gz,sub-A341/ses-BRATS/anat/sub-A341_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A341/anat/healthygmm.nii.gz
sub-A342/ses-BRATS/anat/sub-A342_ses-BRATS_ce_T1w.nii.gz,sub-A342/ses-BRATS/anat/sub-A342_ses-BRATS_T1w.nii.gz,sub-A342/ses-BRATS/anat/sub-A342_ses-BRATS_T2w.nii.gz,sub-A342/ses-BRATS/anat/sub-A342_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A342/anat/healthygmm.nii.gz
sub-A343/ses-BRATS/anat/sub-A343_ses-BRATS_ce_T1w.nii.gz,sub-A343/ses-BRATS/anat/sub-A343_ses-BRATS_T1w.nii.gz,sub-A343/ses-BRATS/anat/sub-A343_ses-BRATS_T2w.nii.gz,sub-A343/ses-BRATS/anat/sub-A343_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A343/anat/healthygmm.nii.gz
sub-A344/ses-BRATS/anat/sub-A344_ses-BRATS_ce_T1w.nii.gz,sub-A344/ses-BRATS/anat/sub-A344_ses-BRATS_T1w.nii.gz,sub-A344/ses-BRATS/anat/sub-A344_ses-BRATS_T2w.nii.gz,sub-A344/ses-BRATS/anat/sub-A344_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A344/anat/healthygmm.nii.gz
sub-A345/ses-BRATS/anat/sub-A345_ses-BRATS_ce_T1w.nii.gz,sub-A345/ses-BRATS/anat/sub-A345_ses-BRATS_T1w.nii.gz,sub-A345/ses-BRATS/anat/sub-A345_ses-BRATS_T2w.nii.gz,sub-A345/ses-BRATS/anat/sub-A345_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A345/anat/healthygmm.nii.gz
sub-A346/ses-BRATS/anat/sub-A346_ses-BRATS_ce_T1w.nii.gz,sub-A346/ses-BRATS/anat/sub-A346_ses-BRATS_T1w.nii.gz,sub-A346/ses-BRATS/anat/sub-A346_ses-BRATS_T2w.nii.gz,sub-A346/ses-BRATS/anat/sub-A346_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A346/anat/healthygmm.nii.gz
sub-A347/ses-BRATS/anat/sub-A347_ses-BRATS_ce_T1w.nii.gz,sub-A347/ses-BRATS/anat/sub-A347_ses-BRATS_T1w.nii.gz,sub-A347/ses-BRATS/anat/sub-A347_ses-BRATS_T2w.nii.gz,sub-A347/ses-BRATS/anat/sub-A347_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A347/anat/healthygmm.nii.gz
sub-A348/ses-BRATS/anat/sub-A348_ses-BRATS_ce_T1w.nii.gz,sub-A348/ses-BRATS/anat/sub-A348_ses-BRATS_T1w.nii.gz,sub-A348/ses-BRATS/anat/sub-A348_ses-BRATS_T2w.nii.gz,sub-A348/ses-BRATS/anat/sub-A348_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A348/anat/healthygmm.nii.gz
sub-A349/ses-BRATS/anat/sub-A349_ses-BRATS_ce_T1w.nii.gz,sub-A349/ses-BRATS/anat/sub-A349_ses-BRATS_T1w.nii.gz,sub-A349/ses-BRATS/anat/sub-A349_ses-BRATS_T2w.nii.gz,sub-A349/ses-BRATS/anat/sub-A349_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A349/anat/healthygmm.nii.gz
sub-A350/ses-BRATS/anat/sub-A350_ses-BRATS_ce_T1w.nii.gz,sub-A350/ses-BRATS/anat/sub-A350_ses-BRATS_T1w.nii.gz,sub-A350/ses-BRATS/anat/sub-A350_ses-BRATS_T2w.nii.gz,sub-A350/ses-BRATS/anat/sub-A350_ses-BRATS_FLAIR.nii.gz,derivatives/gmm/sub-A350/anat/healthygmm.nii.gz
